,C,count,sigma_nor,vocab_index,word,vector,topic,exemplar,word*,pos,x2D,y2D
234,24.20031380032384,87,3.4333832768931902,291,had,"[-0.7386381  -2.2499113  -1.0465964   0.61088467 -1.4078242  -1.0106282
 -3.1734428   3.0916843  -0.38939512  1.2615507 ]",9,,had,13,9.262472152709961,7.267146587371826
235,12.809561172598132,86,2.286595772551041,292,2d,"[-0.3958852  -2.4507358   1.5529109  -0.36805096 -0.66767776 -1.3058732
 -3.176224    0.08678814 -0.09398419  0.2055689 ]",-1,,2d,95,17.154390335083008,-5.9209303855896
236,7.839054077276339,86,1.7806665118098859,294,might,"[-0.70654666 -2.2404077  -0.9360183   0.58304137 -1.3738562  -0.9554026
 -3.1918964   3.0243154  -0.30858058  1.2961817 ]",9,,might,14,9.262297630310059,7.266317367553711
237,19.745694174255778,86,2.9925987164425827,299,3d,"[ 0.81157094 -2.740823   -0.11379869  0.73828995 -2.2035966  -1.8360394
 -3.7304015   0.94831175 -2.198972   -0.13907827]",-1,,3d,96,0.43257758021354675,-7.713088035583496
238,12.495457136950861,85,2.2611544824345855,301,means,"[ 0.11978409 -2.527317    0.10937562  0.4021643  -3.3295524  -1.2572149
 -4.524127    2.124354   -2.5642726   0.6544364 ]",15,,means,4,5.286252498626709,-7.2115678787231445
239,8.471814878024068,85,1.8494357096825964,302,clips,"[-0.00855266 -2.411285    0.7593753   0.15713565 -2.5553372  -1.1258388
 -4.0825915   1.6287993  -1.9327371   0.08771468]",-1,,clips,97,4.843418598175049,-1.2388349771499634
240,19.595321929105463,84,2.9981677514312404,303,analytic,"[ 0.40859583 -2.768305    0.20835935  1.344314   -2.4323273  -1.8896945
 -3.936629    1.3345951  -2.8148634  -0.6738555 ]",35,*,analytic*,2,0.7580097317695618,-6.67625617980957
241,11.577155293683596,84,2.173320927620374,305,table,"[ 0.3037286  -2.601088    0.44650027  0.2794949  -2.4916387  -1.1015005
 -4.181802    1.6383853  -1.9685725   0.23321073]",-1,,table,98,4.26433801651001,-1.3630186319351196
242,21.280890214780886,84,3.1715659495447106,307,observation,"[-0.02056574 -2.3386517   0.49316508  1.248839   -2.6929202  -1.7239016
 -3.923135    2.0902724  -2.6575916  -0.1712393 ]",29,,observation,6,2.541541576385498,-4.281352996826172
243,9.42936508876648,84,1.95237292176183,308,2005,"[-1.6349119  -2.5662003  -1.5816517  -0.09198273  0.5236176  -0.90946966
 -0.7930961   0.23904993  0.9149253   0.02250678]",0,*,2005*,1,-12.998600006103516,-2.552637815475464
244,11.045566767080786,84,2.11863522106427,309,visualizing,"[ 0.640149   -2.619076   -0.08627677  0.9028     -2.4258683  -2.052004
 -3.8015776   1.1238352  -2.5949223  -0.2800504 ]",38,*,visualizing*,6,0.5932149291038513,-7.497400760650635
